"","SKBR3","NCIH1975","HT29","MCF7","NCIH508","A549","HA1E","NCIH2073","PC3","NCIH596","U2OS","HEPG2","A375","HCC515","VCAP"
"PTPN6",5.15137177625395,3.74523733212975,4.36317107711924,5.24069594421251,5.42861141846713,3.75167794568758,3.27947129564447,4.43829285157915,3.58976348698498,4.74738739965272,0.432959407276106,2.98367769469807,0.739848102699327,3.75488750216347,4.38956681176273
"PTPN12",5.31288295528436,5.83111719461642,5.61353165291793,4.41074812818595,4.44890095114513,5.77925972037238,6.1568415245884,4.35543919724868,5.08576455377831,5.06307144984268,5.81455042346181,5.01703108052784,6.08214904135387,5.98777561614291,4.34411833452143
"PTPRC",0.070389327891398,0.0565835283663675,0.01435529297707,0.0426443374084937,0.137503523749935,0.0565835283663675,0.0565835283663675,0.111031312388744,0.0840642647884745,0.124328135002202,0.565597175854225,0.01435529297707,0.0565835283663675,0.0976107966264223,0.0840642647884745
"PTPRF",7.66767928079686,6.48767927890162,6.74819284958946,6.55213110825378,5.94860084749336,6.13051908302734,7.21916852046216,5.33485426933163,5.72683121703249,6.85162412734689,6.76181714250714,6.45466943160474,5.66562016406638,6.25096157353322,6.09550251765867
"PTPRK",4.81966818349646,4.75328361646088,5.43496176018725,5.77478705960117,4.674686619928,3.87970576628229,5.81378119121704,4.45877569908024,4.61823865559545,5.10894256866079,4.85748342828667,5.55182359572126,3.22958792274065,3.08236196955747,3.76128527336162
"PXMP2",4.52042224852645,4.03650333373899,5.48478262307787,4.99140846676479,4.13996056954546,3.99367436175058,5.67214243285383,4.65764000520782,4.03650333373899,4.71808758396052,5.97613447283165,4.57288966842058,4.5298209465287,4.46988597627446,5.34269695998193
"PXN",4.71149490665009,6.66576226650835,6.04679660957376,5.99050111136325,5.85124932023306,6.67919857056692,6.66476725535641,6.06479664591181,7.9193996770076,6.43579525437006,6.2253520607761,4.27276973243651,7.89208739652348,6.09718938723511,4.86937792403133
"PYCR1",6.83276345641731,5.74523733212975,6.91157175172643,6.78437310843037,7.20261362014849,5.61941301059794,6.14526985665051,6.53760669149529,5.52544250601812,6.56270034996397,7.39309008817662,7.98367769469807,5.95373084981149,5.88190928904719,7.43287591556389
"PYGL",5.01792190799726,7.70680679859753,5.25436728144083,4.52418907844937,4.86937792403133,6.44592529857927,7.60362634498619,5.7679195858018,7.04144013007297,6.88080794836281,5.91384682426304,6.06738057801906,5.85349670370232,7.71644223684332,1.92599941855622
"RAB4A",4.56742375770728,4.49121175600309,5.06695024392463,4.50969584193339,4.28095631383106,4.38266725274504,4.71863561627134,3.68481873755322,4.51285895444998,5.49633451341711,4.08406426478847,5.33985000288462,4.4535175792155,4.63749432520631,5.45746296464855
"RAB27A",3.14404636961671,5.12887075946512,2.44890095114513,2.82374936030827,2.70487196445635,2.81762325751143,4.82323984413102,2.46466826700344,2.48284828306847,5.17552460108987,3.85099939471647,2.44095219802964,2.56071495447448,3.76977173924945,1.59454854955035
"RAC2",3.67807190511264,7.05788344889963,2.877744249949,0.0426443374084937,3.39643353125099,0.27500704749987,5.77768271707355,4.58195375084882,5.27537959625362,7.12174071180267,4.20006486151431,0.189033824390017,0.622930350920177,0.31034012061215,2.27500704749987
"RAD9A",5.41818994794577,5.65706830120158,4.89384755813292,5.33413917883824,4.93121027480393,4.17392693199981,4.15623479785027,3.17951105027151,4.5668151540109,4.94532677726463,5.13504228623365,3.73009646559547,4.39231742277876,5.73768676140986,5.11727946005392
"RAD51C",3.37016428054021,5.74011804283313,4.55213110825378,8.4817590759953,4.07638806851284,6.33628338786443,6.04766925139131,4.77082904603249,5.58165253046128,4.87921563716567,6.80658184262093,5.53574194107511,5.54039930563062,5.52512925120397,5.47248777146274
"MOK",2.14730669878029,4.90785207184596,2.71149490665009,3.08746284125034,3.86096279785812,3.66220549965362,7.53900367426817,3.14893410452634,5.40190347160796,4.82629424549963,3.13422093976063,3.24792751344359,7.54859075054854,5.94789988624827,1.84398384404833
"RALA",5.08321336824898,5.63023071585969,5.02680005934372,4.29572302453997,4.71479501111816,4.54596836910529,5.94976835993135,5.09845324630927,4.87381319835909,5.40735275114004,4.86937792403133,4.07724299893246,4.91981677005279,4.69766263347052,5.04045412134962
"RALB",6.80619514749932,6.69557630622205,6.24849688595938,5.78972925137577,5.79805051476751,6.09444722169991,6.25644459647344,4.4032677223393,5.31723170022261,5.79623433517576,5.90737141382356,5.23150921086705,5.00045077177086,5.17192735435346,4.79960542245267
"RALGDS",4.05831649559082,4.69877410890368,4.36176835941915,4.67072705449947,5.14363830992204,3.10768786931437,5.23112515787905,4.68873986801449,3.53977919169849,5.71616782979715,4.38404980679516,3.19377174339668,4.38681094647222,2.28983446517751,5.83668159332712
"RAP1GAP",4.21955576916691,2.74200621086674,5.11769504266975,2.33628338786443,1.43295940727611,2.37295209791183,0.27500704749987,3.93451650158608,2.03562390973072,2.53605290024021,2.25701061820602,3.72137265947682,1.37851162325373,2.07724299893246,5.4870360800319
"RASA1",3.51727569320958,5.1906148602095,4.4594316186373,3.94766615679601,3.30742852519225,4.08491465976794,5.25134038278862,3.14567745519564,4.07553263116736,3.95046841415012,4.18665901720211,2.96162332828694,4.34127418369217,3.54596836910529,2.99638874644762
"RB1",3.92789645372882,2.48800077083407,4.51032901949057,3.3743439890385,4.62819033461521,4.10181813422741,5.99050111136325,1.62293035092018,3.16188768237689,2.25701061820602,4.05918219921169,3.37712374912949,4.43829285157915,3.69041709553247,3.75167794568758
"KDM5A",3.07382023329167,3.31903981556254,3.42894634476948,2.97085365434048,2.90303827011291,4.32264926213102,4.20241772157518,3.07553263116736,2.18269229751619,3.30451104180995,4.26753579806874,2.92409988564074,4.36457243229586,3.4905701304462,3.63807383718072
"RELB",3.24488705912353,2.44095219802964,2.22032995487956,0.879705766282288,2.60644222813161,3.47248777146274,4.44028782084042,2.88362081628567,1.78240856492737,4.39506279951758,1.98913900736823,2.05658352836637,2.6915341649192,3.31324585178756,2.70487196445635
"RFC2",6.49121175600309,6.30140473756448,5.67525138605026,5.88435370684799,4.05918219921169,5.67891698667984,6.46581125447608,5.67214243285383,5.64990281989314,5.19534759832222,6.3271484082987,4.799087306074,6.11852584893567,5.80761252317263,5.55305325276641
"RFC5",3.58135124716878,4.9387562614923,4.98048235553826,5.21179097625254,3.42088657497553,5.58074849176377,5.40871186102943,4.11353381959191,4.8094144442359,4.42693561964834,5.54751152364422,4.22881869049588,5.29167722317602,5.26115467261557,4.95140129167431
"RFNG",4.34908214639109,3.53231695933277,3.91552090075196,3.877744249949,4.81403764753998,3.44228003525258,4.87085786436376,4.65133876610593,4.29719141656586,5.17911290067856,5.10517519226548,5.67016051412663,3.70265754339091,4.72683121703249,4.23266075679027
"RFX5",4.85049941375812,5.17990909001494,4.7076352195453,5.51412226017071,4.60999129521268,4.77557736093065,5.30012372456901,3.7279204545632,3.83995958748953,5.67327373660982,5.01658546043445,3.88264304936184,6.20143782950403,5.12969515665378,4.80580834870147
"RGS2",0.333423733725192,1.60407132366886,4.85249829878989,0.214124805352847,0.298658315564515,4.22496636500027,3.83086375675176,4.70653055253812,5.9957106289071,4.72955277045397,2.0036022366802,0.985500430304885,4.72465027173297,7.39574832817903,1.58976348698498
"RHEB",6.94216258558121,7.46744252448354,7.13113671915845,6.20750245925879,6.66973546279798,6.90508609876177,7.43920755494128,5.96393645214449,7.00405188450708,6.94591197787334,5.44161626940656,5.61058195849253,6.76234881564413,6.60629416069771,6.84862294042934
"RNH1",6.7733370484736,6.49649430685371,6.97096866052181,6.41683974191283,6.07809742302666,6.5077946401987,6.91826695909256,5.93805049953404,6.56848819678442,7.1660124016662,5.9759052735237,5.7636771418966,6.403097261532,5.83263688756687,5.89190518821193
"RPA1",4.74146698640115,5.74362267606766,5.28429202639431,5.23342794374847,4.2149019101607,5.91049283228871,7.415657274159,4.22804904788446,4.44956137461324,5.97659276223859,5.65191274464578,4.54966917072649,5.67157644813065,4.35543919724868,5.58886451819015
"RPA2",5.05093696522523,5.50366675457602,5.75568877685271,5.5933537709803,4.92362461136832,5.42794133250948,6.74281466986289,5.14812063112396,5.75194568161502,5.58796498888268,5.9660150974041,4.66505161428921,6.29094040240368,5.30012372456901,5.79233480570669
"RPA3",5.64875303298957,7.01357391918829,5.8293421939028,6.17751920259781,4.89675621847481,5.83995958748953,7.13893730895863,5.06307144984268,5.7457751494858,6.86604249709684,7.20584211207657,5.39540560456633,6.58315800387441,5.49729300866279,4.9387562614923
"MRPL12",8.14460726330783,6.52152192357138,7.14984871416976,7.01022037272037,6.83920378809694,7.45013899725293,6.2635978485439,6.30122180533309,6.75928901589507,6.60540543682512,6.72109918870719,7.15045813196574,7.24716800037477,7.07403439421256,7.6235888986134
"RPN1",7.2710894662656,7.45508058468709,7.61867915075156,7.79928162152192,7.31659832410868,7.22042669888904,8.01708677336272,7.41100245961735,7.23792694662626,8.21645486514476,6.89481776330794,7.3458043999618,7.08725066461331,7.44086916761087,6.93251005337989
"RPS5",10.3838122745886,11.3805692902149,10.9235503356177,10.4738072013997,9.72633738540068,10.862714836415,10.1133514917567,9.15992177977907,10.5668151540109,10.0753454366151,10.4891455039662,10.3133365616522,11.1962332608696,9.96823478389691,10.7214410190703
"RPS6",10.7645398985767,9.92158807145474,10.5974939294477,10.0308050546105,11.4026390482886,10.6389788588784,10.7928716164195,9.29294275531483,8.92919921993398,10.1491119907069,10.1051227982635,10.3103855676988,11.2188659100697,10.3318126838192,11.0965833955003
"RPS6KA1",4.76924279514054,4.03826057517535,5.06953032516231,4.03826057517535,4.56498780095989,3.58736499093646,5.00450139223494,4.15299460549244,4.8703647195834,5.16430358309365,4.93357263826102,3.8094144442359,5.50430258316317,3.32337006906127,3.55826763405574
"RSU1",4.68985823631925,5.50684309896982,4.36667191611176,5.34731131636528,4.83086375675176,6.60169651648096,6.68243284122705,4.11186596386756,4.53169336086147,4.68537955195908,5.12267271882414,4.20241772157518,4.61765111942733,5.08831123588866,2.52356195605701
"RTN2",4.98048235553826,2.58014548442338,2.43028527297778,3.01792190799726,3.02856915219677,2.62760683812965,3.82374936030827,2.77188557851537,3.39094277280254,2.60880924267552,3.43295940727611,3.10265813136374,3.55458885167764,2.03210084316702,2.85996954822103
"S100A4",10.355020670411,5.13586316536868,9.5558353233952,2.09761079662642,10.0721326041672,11.0757465380609,2.11103131238874,4.57773093149008,6.19810120932482,6.69835740595729,4.15218341905505,4.10265813136374,9.22853012262996,6.35878304818473,1.29278174922785
"S100A13",8.56928601101847,8.4262647547021,7.22506279861155,9.73191295965322,6.25964912064916,7.25219234012239,8.52732060787705,8.49225378930292,8.33726508630012,7.59312963980133,6.86096279785812,6.57712666130705,9.7186184934124,6.97636363573276,4.35684807923652
"SATB1",1.4276061727819,0.27500704749987,3.58014548442338,0.0840642647884745,3.69821847822441,0.0840642647884745,0.070389327891398,0.27500704749987,1.93734439215023,2.83794324189103,2.91073266190291,0.070389327891398,2.13093086982645,1.74416109557041,1.16992500144231
"SCP2",6.94474133918457,5.93781516880342,6.94450709741739,6.27928556084654,6.5552026338783,6.05311133645956,6.75194568161502,5.77636722957392,6.72123593057174,6.50525580093216,5.8522485895654,6.32535043318951,6.05419729438881,7.7054941584602,6.94661390541276
"CCL2",2.30158764660319,3.14567745519564,0,0.0976107966264223,0.176322772640463,6.19554445921369,6.17432651517391,0.20163386116965,0.150559676575381,4.04614178164472,2.04264433740849,0,1.14404636961671,4.57228336665041,2.81352468929781
"SDHB",6.97865326490861,6.86987140617771,6.83035674741922,6.75848973884366,6.22920335788675,6.82743798089255,6.92919921993398,5.65878273401283,7.2635978485439,7.04133060682062,6.60481264994841,6.07296327155522,7.59522017792757,6.28872767951457,6.86331902873188
"SGCB",1.81147103052984,3.77294133783134,2.40599235967584,2.66902676550963,1.85199883711245,4.32553033156756,5.29682445864937,3.64270157183323,4.52042224852645,3.99638874644762,4.84197311892718,2.31903981556254,4.33127526714661,3.59215800212536,3.07210580048042
"SHB",3.1243281350022,2.67355642399014,2.8011586560937,2.65992455840238,2.76977173924945,2.44625622988956,3.83794324189103,3.24640808724638,2.97085365434048,4.06004738366994,3.48542682717024,3.13257684267001,2.44360665147561,2.8094144442359,2.09761079662642
"SHC1",5.99186193055632,6.80464732969411,5.98185265328974,5.60644222813161,5.09971599916091,6.85187394467062,7.19485532853859,6.61721031022467,4.93922657772821,8.5962270346044,7.52254230040081,5.76924279514054,7.54843662469604,8.31542131594578,6.40411972439612
"SKIV2L",4.85549144310187,5.49185309632967,5.141187525005,5.20045727142857,5.14404636961671,4.47248777146274,5.30742852519225,3.84599177066457,5.32624970083746,6.29057185085208,5.27127625917593,5.12845838414693,5.30997649237056,4.80477637795583,4.75755668893945
"SKP1",7.3135179642729,9.16176174330468,8.38512900602031,9.41743061254603,7.20847824221171,9.33855812352561,9.645712464919,8.38599178452935,8.18631236431153,8.79454583302205,8.20285845596425,8.18878663095506,8.99638874644762,7.91951885875413,8.87915435931654
"SLC1A4",3.14893410452634,2.14730669878029,1.73984810269933,2.98550043030489,4.09000652990382,3.31759350462347,4.35684807923652,2.76977173924945,1.96347412397489,4.06004738366994,3.80838505065609,4.19770815795585,4.3212065669699,3.1586601753465,3.12928301694497
"SMARCA4",6.20202584460934,7.2340030663556,6.05788344889963,6.87688524721991,5.78293270482084,2.86789646399265,6.54457811733884,5.45252954467793,6.30852106219326,6.18070484019556,6.29572302453997,5.83541884047548,7.14761197722422,3.50080205305716,6.4572987888258
"SMARCC1",4.56315813040281,5.36737106564853,4.78868571061353,4.18348651445939,4.49121175600309,4.18903382439002,6.34660237529899,3.81455042346181,4.31397137105902,4.31179371775365,5.55979769575487,4.84046323386954,5.82476785314329,4.60169651648096,5.57863686247174
"SMARCD2",7.09824268000358,6.04614178164472,6.35208757799023,7.98270842891991,6.43945691887603,5.32084566764572,5.42693561964834,5.10433665981474,5.40565206128037,5.88484209379946,5.42727093517358,6.23706652081182,5.91838623444635,5.34908214639109,6.08214904135387
"SNAP25",0.0285691521967709,0.66902676550963,0.01435529297707,2.17312743348066,0.01435529297707,4.15623479785027,1.54101915313356,0.124328135002202,0.070389327891398,0.807354922057604,2.82984955984469,0.0285691521967709,0.992768430768924,0.565597175854225,1.27500704749987
"SNCA",0.321928094887362,0.0426443374084937,0.16349873228288,0.111031312388744,0.0426443374084937,0.575312330687437,1.37295209791183,5.21567859660793,0.20163386116965,5.55979769575487,3.10433665981474,0.250961573533219,4.07382023329167,0.356143810225275,2.56315813040281
"SOX2",0.01435529297707,0.321928094887362,0.250961573533219,1.43295940727611,0.070389327891398,1.77820857639809,0,0.0565835283663675,0.01435529297707,4.27724089833207,3.29130885982897,0.137503523749935,3.02502879449152,2.94485844580754,0.344828496997441
"SOX4",3.59931779369823,3.62760683812965,5.47897180503294,4.21723071622067,4.93969674069176,3.45549162062847,5.10852445677817,3.27052894238072,4.0408924306469,4.86294724802092,5.18982455888002,2.17951105027151,2.37016428054021,4.52418907844937,5.28983446517751
"SPAG4",1.22650852980868,4.28909670241999,4.22958792274065,2.37573453858316,2.799087306074,1.4276061727819,4.85199883711245,1.85199883711245,3.29425313644451,3.11935617703968,1.48026512205446,3.56071495447448,2.34198574722862,2.52105073690096,1.15704371014558
"SPP1",0.594548549550354,3.4541758931858,0.748461233004036,0.298658315564515,0.895302621333307,8.23553560671046,4.23955079661364,1.62760683812965,1.4541758931858,2.13750352374994,2.33628338786443,7.78050695993484,3.36317107711924,6.60673831741759,0.389566811762726
"SPR",5.88264304936184,5.35049724708413,5.24260250592898,5.94532677726463,5.91671548146183,6.82387671124104,4.07296327155522,6.04198762165136,5.41244282477561,5.34837407519116,5.48607074373567,5.33342373372519,4.57349571549561,5.04875931191986,5.22843392051337
"SPTAN1",5.99774402605963,7.01133908791359,6.42004442035417,6.19869058566892,6.76884595975339,7.01212167271222,7.68713069319426,7.49409554494063,6.26284654268607,7.31460590126222,7.35235246278688,6.43212427264156,6.81288323490954,6.76460624310965,6.54194842533373
